ano,mes,id_cisp,id_aisp,id_risp,quantidade_arma_fabricacao_caseira,quantidade_carabina,quantidade_espingarda,quantidade_fuzil,quantidade_garrucha,quantidade_garruchao,quantidade_metralhadora,quantidade_outros,quantidade_pistola,quantidade_revolver,quantidade_submetralhadora,total
2017,10,126,25,4,0,0,0,1,0,0,0,0,3,6,0,10
2018,6,126,25,4,0,0,0,0,0,0,0,0,7,3,0,10
2018,10,126,25,4,0,0,1,0,0,0,0,0,4,5,0,10
2010,3,126,25,4,0,0,0,0,0,0,0,1,3,6,0,10
2017,2,126,25,4,0,0,3,1,0,0,0,0,2,4,0,10
2018,4,126,25,4,0,0,0,1,0,0,0,0,8,1,0,10
2008,7,126,25,4,0,1,0,0,0,0,0,0,0,9,0,10
2022,5,126,25,4,0,0,0,0,0,0,0,1,5,4,0,10
2011,11,126,25,4,0,0,1,0,0,0,0,0,4,5,0,10
2025,1,126,25,4,0,0,1,1,0,0,0,0,7,1,0,10
2022,6,126,25,4,0,0,0,0,0,0,0,0,4,6,0,10
2009,2,127,25,4,0,0,0,0,0,0,0,0,3,6,1,10
2009,4,128,32,6,0,0,4,0,0,0,0,0,0,6,0,10
2017,2,128,32,6,0,0,0,0,1,0,0,0,4,4,1,10
2016,3,128,32,6,0,0,1,0,1,0,0,0,4,4,0,10
2020,8,128,32,6,0,0,0,0,0,0,0,0,4,6,0,10
2024,4,128,32,6,0,1,0,0,0,0,0,1,6,2,0,10
2010,4,128,32,6,0,1,0,0,1,0,0,0,1,7,0,10
2016,5,128,32,6,0,0,1,0,0,0,0,0,2,7,0,10
2020,6,130,32,6,0,0,2,0,0,0,0,1,6,1,0,10
2021,2,134,8,6,2,0,1,0,0,0,0,0,2,5,0,10
2008,12,134,8,6,0,0,0,0,0,0,0,0,1,9,0,10
2008,1,134,8,6,0,0,0,0,0,0,0,0,3,7,0,10
2017,12,134,8,6,0,0,0,0,0,0,0,0,4,6,0,10
2018,7,134,8,6,0,0,0,0,0,0,0,0,3,7,0,10
2018,10,134,8,6,0,0,3,0,0,0,0,0,0,7,0,10
2017,11,134,8,6,0,0,4,0,0,0,0,0,0,6,0,10
2019,2,134,8,6,0,0,1,0,0,0,0,0,1,8,0,10
2007,2,136,36,6,8,0,0,0,0,0,0,0,0,2,0,10
2009,10,136,36,6,0,0,4,0,1,0,0,0,1,4,0,10
2020,7,141,8,6,0,0,2,0,4,0,0,0,0,4,0,10
2009,11,141,8,6,1,0,6,0,0,0,0,0,0,3,0,10
2011,5,143,29,6,0,0,2,0,1,0,0,0,1,6,0,10
2022,3,143,29,6,0,0,0,0,0,0,0,0,7,3,0,10
2020,3,143,29,6,1,0,2,0,0,0,0,0,2,5,0,10
2009,3,143,29,6,0,0,4,0,0,0,0,0,0,6,0,10
2018,2,143,29,6,0,0,1,0,0,0,0,0,4,5,0,10
2007,12,143,29,6,0,0,2,0,0,0,0,0,1,7,0,10
2010,9,143,29,6,0,0,3,0,1,0,0,0,0,6,0,10
2014,2,143,29,6,0,0,5,0,0,0,0,0,0,5,0,10
2019,7,144,29,6,0,0,5,0,1,0,0,0,0,4,0,10
2017,6,146,8,6,0,0,0,0,0,0,0,0,3,7,0,10
2024,4,146,8,6,0,0,0,0,0,0,0,0,4,6,0,10
2021,1,146,8,6,0,0,0,0,1,0,0,0,1,8,0,10
2015,9,146,8,6,0,1,2,0,1,0,0,0,0,6,0,10
2022,5,146,8,6,0,0,0,0,0,0,0,0,1,9,0,10
2023,12,146,8,6,0,0,0,0,0,0,0,0,5,5,0,10
2013,11,146,8,6,0,0,0,0,0,0,0,0,1,9,0,10
2009,9,146,8,6,0,1,1,0,0,0,0,0,0,8,0,10
2024,7,146,8,6,0,0,1,0,0,0,0,0,4,5,0,10
2011,7,146,8,6,0,0,0,1,2,0,0,0,1,6,0,10
2023,3,147,8,6,1,0,0,0,0,0,0,0,5,4,0,10
2022,6,147,8,6,0,0,0,0,0,0,0,0,3,7,0,10
2015,10,151,11,7,0,0,1,0,0,0,0,0,5,4,0,10
2008,4,151,11,7,0,0,2,0,1,0,0,3,2,2,0,10
2009,6,151,11,7,1,0,3,0,0,0,0,2,0,4,0,10
2015,9,151,11,7,0,1,2,0,0,0,0,0,3,4,0,10
2009,8,151,11,7,0,0,1,0,0,0,0,0,1,8,0,10
2014,10,151,11,7,0,0,3,0,0,0,0,0,1,6,0,10
2010,6,151,11,7,0,0,0,0,0,0,0,1,5,4,0,10
2021,1,151,11,7,0,0,4,0,0,0,0,1,2,3,0,10
2014,2,151,11,7,0,0,3,0,1,0,0,0,2,4,0,10
2019,9,151,11,7,0,1,4,0,1,0,0,0,4,0,0,10
2008,2,153,11,7,7,0,2,0,0,0,0,0,0,1,0,10
2012,2,159,35,4,6,0,0,0,0,0,0,1,0,3,0,10
2008,10,159,35,4,3,0,4,0,0,0,0,0,1,2,0,10
2011,11,159,35,4,0,0,9,0,0,0,0,0,1,0,0,10
2007,12,159,35,4,6,0,4,0,0,0,0,0,0,0,0,10
2012,8,159,35,4,2,0,5,0,0,0,0,1,1,1,0,10
2007,7,159,35,4,3,0,7,0,0,0,0,0,0,0,0,10
2015,5,16,31,2,0,0,0,0,1,0,0,0,3,6,0,10
2009,6,16,31,2,0,0,0,0,0,0,0,0,4,6,0,10
2015,4,16,31,2,0,0,0,0,1,0,0,0,4,5,0,10
2007,12,16,31,2,0,1,2,0,0,0,0,0,3,4,0,10
2024,3,16,31,2,0,1,0,4,0,0,0,0,2,3,0,10
2019,8,16,31,2,0,0,0,0,0,0,0,0,5,5,0,10
2007,3,16,31,2,0,0,0,0,0,0,0,0,4,6,0,10
2024,6,165,33,5,9,0,0,0,0,0,0,0,0,1,0,10
2014,2,165,33,5,6,0,1,0,0,0,0,0,2,1,0,10
2015,11,166,33,5,2,0,0,2,0,0,0,0,4,2,0,10
2018,10,166,33,5,1,0,0,0,0,0,1,0,3,5,0,10
2024,9,166,33,5,0,0,0,0,0,0,0,0,5,5,0,10
2020,2,166,33,5,0,0,2,0,0,0,0,0,7,1,0,10
2024,8,166,33,5,0,1,1,0,0,0,0,0,7,1,0,10
2009,3,166,33,5,0,0,0,0,0,0,0,2,1,7,0,10
2019,6,166,33,5,2,1,1,1,0,0,0,0,4,1,0,10
2014,7,166,33,5,0,0,4,0,0,0,0,1,4,1,0,10
2020,7,166,33,5,4,0,2,0,0,0,0,0,4,0,0,10
2009,9,166,33,5,0,0,0,1,0,0,0,0,4,5,0,10
2021,4,166,33,5,0,0,0,0,0,0,0,0,5,5,0,10
2020,6,166,33,5,2,1,0,1,0,0,0,0,6,0,0,10
2020,1,166,33,5,0,0,0,0,0,0,0,0,7,3,0,10
2021,4,167,33,5,2,0,2,0,0,0,0,0,3,3,0,10
2012,5,167,33,5,0,0,3,0,0,0,0,0,3,4,0,10
2015,11,167,33,5,1,0,2,0,0,0,0,1,1,5,0,10
2011,3,167,33,5,0,1,5,0,0,0,0,0,1,3,0,10
2019,6,167,33,5,0,1,1,0,0,0,0,0,3,5,0,10
2009,11,167,33,5,0,0,9,0,1,0,0,0,0,0,0,10
2015,8,167,33,5,4,0,4,0,0,0,0,0,1,1,0,10
2024,7,167,43,5,8,0,1,0,1,0,0,0,0,0,0,10
2009,3,167,33,5,0,0,3,0,0,0,0,0,1,6,0,10
2015,3,167,33,5,0,0,5,0,0,0,0,0,1,4,0,10
2009,4,17,4,1,0,0,0,0,0,0,0,0,1,9,0,10
2018,1,17,4,1,0,0,1,2,0,0,0,0,3,4,0,10
2018,5,17,4,1,0,0,0,3,0,0,0,0,4,3,0,10
2011,5,17,4,1,0,0,0,2,0,0,0,0,5,2,1,10
2015,8,17,4,1,0,1,0,0,0,0,0,0,7,2,0,10
2007,5,19,6,1,1,1,1,0,0,0,0,0,3,4,0,10
2017,8,19,6,1,0,0,0,1,0,0,0,0,7,2,0,10
2009,1,19,6,1,0,1,2,0,0,0,0,0,3,4,0,10
2008,5,19,6,1,3,0,0,0,1,0,0,0,3,3,0,10
2007,4,20,6,1,0,0,0,0,0,0,0,0,5,4,1,10
2007,9,20,6,1,2,1,1,0,0,0,0,0,4,2,0,10
2007,11,20,6,1,0,1,2,0,0,0,1,0,3,3,0,10
2008,6,20,6,1,0,0,0,0,0,0,0,0,5,5,0,10
2017,2,21,22,1,0,0,0,1,1,0,0,0,7,1,0,10
2015,6,21,22,1,0,0,0,0,0,0,0,0,2,8,0,10
2012,5,21,22,1,0,0,1,1,0,0,0,0,6,1,1,10
2021,6,21,22,1,0,0,0,1,0,0,0,0,6,3,0,10
2014,11,21,22,1,0,0,0,0,0,0,0,0,6,4,0,10
2014,7,21,22,1,0,0,0,1,0,0,0,0,5,4,0,10
2019,6,21,22,1,0,0,1,1,1,0,0,0,5,2,0,10
2013,3,21,22,1,0,1,1,1,0,0,2,0,2,3,0,10
2019,12,21,22,1,0,0,0,0,0,0,0,0,8,2,0,10
2011,2,21,22,1,0,0,0,0,0,0,0,1,7,2,0,10
2019,6,22,16,1,0,0,0,2,0,0,0,0,4,4,0,10
2012,3,22,16,1,0,0,0,0,0,0,0,0,7,3,0,10
2009,7,22,16,1,0,0,0,0,0,0,1,0,4,5,0,10
2011,10,22,16,1,1,0,0,3,0,0,0,0,4,2,0,10
2014,3,22,16,1,0,0,0,2,0,0,0,0,5,3,0,10
2009,9,22,16,1,0,1,0,0,0,0,0,0,4,5,0,10
2020,3,22,16,1,0,0,0,1,0,0,0,0,6,3,0,10
2017,3,22,16,1,0,0,0,3,0,0,0,0,6,1,0,10
2013,12,22,16,1,0,0,0,1,0,0,0,0,7,2,0,10
2015,3,22,16,1,0,0,1,0,0,0,0,0,8,1,0,10
2016,10,22,16,1,0,0,0,0,0,0,0,0,7,3,0,10
2018,6,22,16,1,0,0,0,0,0,0,0,0,8,2,0,10
2019,4,22,16,1,0,0,0,8,0,0,1,0,1,0,0,10
2019,2,23,3,1,0,2,1,0,0,0,0,0,5,2,0,10
2008,12,23,3,1,1,0,7,0,0,0,0,0,0,2,0,10
2008,7,23,3,1,4,0,0,0,0,0,0,0,1,5,0,10
2019,7,24,3,1,0,0,0,3,0,0,0,0,6,1,0,10
2008,6,24,3,1,0,0,0,0,0,0,0,0,1,9,0,10
2015,8,24,3,1,0,0,0,2,0,0,0,0,7,1,0,10
2008,2,24,3,1,0,0,0,1,0,0,0,0,2,7,0,10
2009,6,25,3,1,0,0,0,1,0,0,1,0,2,6,0,10
2008,8,25,3,1,0,0,1,1,0,0,0,0,5,3,0,10
2008,2,25,3,1,0,0,0,0,0,0,0,0,5,4,1,10
2016,7,25,3,1,0,0,1,0,0,0,0,0,6,3,0,10
2009,12,25,3,1,0,0,3,0,0,0,0,0,4,3,0,10
2016,4,25,3,1,0,0,0,0,0,0,0,0,10,0,0,10
2008,9,26,3,1,0,0,0,1,0,0,0,0,2,7,0,10
2008,12,26,3,1,0,0,0,0,0,0,0,0,4,6,0,10
2007,3,26,3,1,2,0,1,0,0,0,0,2,3,2,0,10
2013,1,26,3,1,0,0,1,1,0,0,0,0,6,2,0,10
2007,10,27,41,2,0,0,1,0,0,0,0,0,6,3,0,10
2008,8,27,41,2,0,0,0,1,0,0,0,0,6,2,1,10
2018,6,27,41,2,0,0,0,5,0,0,0,0,5,0,0,10
2022,12,27,41,2,0,0,0,8,0,0,0,1,1,0,0,10
2008,6,27,41,2,0,0,0,1,0,0,0,0,7,2,0,10
2018,9,27,41,2,0,0,1,0,0,0,0,0,7,2,0,10
2008,4,27,41,2,0,0,0,1,0,0,0,0,2,7,0,10
2014,5,27,41,2,0,0,0,2,0,0,0,0,6,2,0,10
2015,12,27,41,2,0,0,0,1,0,0,0,0,5,4,0,10
2013,2,27,41,2,0,0,0,1,0,0,0,0,6,3,0,10
2016,2,28,9,2,1,0,0,3,0,0,0,0,5,1,0,10
2017,11,28,18,2,0,1,0,2,0,0,0,0,4,3,0,10
2015,10,28,9,2,0,1,0,2,0,0,0,0,4,3,0,10
2010,10,29,9,2,0,0,0,2,0,0,3,0,4,1,0,10
2021,4,29,9,2,0,0,0,0,0,0,0,0,6,4,0,10
2010,2,29,9,2,0,0,0,0,0,0,0,0,8,2,0,10
2014,3,29,9,2,0,0,1,2,0,0,0,0,5,2,0,10
2008,9,29,9,2,0,0,0,2,0,0,0,0,7,1,0,10
2011,1,29,9,2,0,0,0,1,0,0,0,0,7,2,0,10
2014,8,29,9,2,0,0,0,3,0,0,0,1,4,2,0,10
2020,1,29,9,2,0,0,0,1,0,0,0,0,7,2,0,10
2020,3,29,9,2,0,0,1,0,0,0,0,0,6,3,0,10
2016,6,29,9,2,0,0,0,2,1,0,0,0,6,1,0,10
2023,3,29,9,2,0,0,0,2,0,0,0,0,6,2,0,10
2021,3,30,9,2,0,0,0,0,0,0,0,0,5,5,0,10
2007,4,30,9,2,0,1,1,0,0,0,0,0,3,5,0,10
2009,3,30,9,2,0,0,0,0,0,0,0,0,7,3,0,10
2020,2,31,41,2,0,0,0,0,0,0,0,0,8,2,0,10
2020,5,31,41,2,0,0,0,0,0,0,0,0,9,1,0,10
2025,1,31,41,2,0,0,0,2,0,0,0,0,4,4,0,10
2015,2,31,41,2,0,0,0,5,0,0,0,0,3,1,1,10
2019,5,31,41,2,0,0,0,2,0,0,0,0,4,4,0,10
2017,3,31,41,2,0,0,1,0,0,0,0,0,6,3,0,10
2022,7,31,41,2,0,0,0,0,0,0,0,0,7,3,0,10
2012,1,31,41,2,0,0,0,0,0,0,1,0,5,4,0,10
2016,4,32,18,2,0,0,0,0,0,0,0,0,6,4,0,10
2019,5,32,18,2,0,0,0,1,0,0,0,0,5,4,0,10
2015,4,32,18,2,0,0,0,0,0,0,0,0,5,5,0,10
2012,10,32,18,2,0,0,2,0,0,0,0,0,5,3,0,10
2019,6,32,18,2,0,0,0,2,0,0,0,0,6,2,0,10
2015,6,32,18,2,0,0,0,0,0,0,0,0,5,5,0,10
2022,3,32,18,2,0,0,0,0,0,0,0,0,7,3,0,10
2013,3,32,18,2,0,0,0,0,0,0,0,0,8,2,0,10
2013,4,32,18,2,0,0,3,0,1,0,0,0,3,3,0,10
2011,9,32,18,2,0,0,0,0,0,0,0,0,1,9,0,10
2011,10,32,18,2,0,0,0,0,0,0,0,0,4,6,0,10
2018,7,32,18,2,0,0,0,2,0,0,0,0,7,1,0,10
2023,7,32,18,2,0,0,0,3,0,0,0,0,5,2,0,10
2024,6,32,18,2,0,0,0,2,0,0,0,0,6,2,0,10
2010,4,33,14,2,0,0,1,0,0,0,0,0,6,3,0,10
2020,7,33,14,2,0,0,1,0,0,0,0,0,7,2,0,10
2009,9,33,14,2,0,1,1,0,0,0,0,0,4,4,0,10
2022,11,33,14,2,0,0,1,2,0,0,0,0,6,1,0,10
2023,12,33,14,2,0,0,0,1,0,0,0,0,9,0,0,10
2013,11,33,14,2,0,0,0,2,0,0,0,0,7,1,0,10
2012,2,33,14,2,0,0,0,1,0,0,0,0,6,3,0,10
2019,9,33,14,2,0,0,1,2,0,0,0,0,6,1,0,10
2021,6,33,14,2,0,0,1,0,0,0,0,0,3,6,0,10
2022,10,33,14,2,0,0,0,0,0,0,0,0,8,2,0,10
2014,7,33,14,2,0,0,0,0,0,0,0,0,3,7,0,10
2023,2,33,14,2,0,0,0,0,0,0,0,0,2,8,0,10
2007,3,33,14,2,0,1,0,0,0,0,0,0,4,5,0,10
2011,6,33,14,2,0,0,0,0,0,0,0,0,6,3,1,10
2008,2,33,14,2,0,0,1,0,0,0,0,0,5,4,0,10
2024,1,34,14,2,0,0,0,1,0,0,0,0,8,1,0,10
2020,10,34,14,2,0,0,0,6,0,0,0,0,3,1,0,10
2016,1,34,14,2,0,0,0,3,0,0,0,0,7,0,0,10
2018,2,34,14,2,0,0,0,2,0,0,0,0,6,2,0,10
2023,11,34,14,2,0,1,0,4,0,0,0,0,4,1,0,10
2009,1,34,14,2,0,0,0,0,0,0,0,0,4,6,0,10
2007,8,34,14,2,0,0,0,1,0,0,0,0,5,4,0,10
2022,2,34,14,2,0,0,0,2,0,0,0,0,4,4,0,10
2007,1,34,14,2,0,0,1,1,0,0,0,0,4,4,0,10
2022,1,34,14,2,0,0,2,0,0,0,0,0,2,6,0,10
2013,6,34,14,2,0,0,0,0,0,0,0,0,7,3,0,10
2008,6,34,14,2,0,0,0,0,0,0,0,0,6,4,0,10
2022,5,34,14,2,0,0,0,2,0,0,0,0,6,2,0,10
2012,6,34,14,2,0,0,0,1,0,0,0,1,5,3,0,10
2022,4,34,14,2,0,0,1,1,0,0,0,0,6,2,0,10
2023,8,34,14,2,0,0,0,1,0,0,0,0,6,3,0,10
2013,8,35,40,2,0,0,0,0,0,0,0,0,5,5,0,10
2018,12,35,40,2,0,0,1,2,0,0,0,0,4,2,1,10
2011,8,35,40,2,0,0,0,0,0,0,0,0,6,4,0,10
2024,1,35,40,2,0,0,0,0,0,0,0,0,7,3,0,10
2007,1,35,40,2,0,0,0,0,0,0,1,0,4,5,0,10
2021,5,35,40,2,0,0,0,0,0,0,0,0,7,3,0,10
2008,3,35,40,2,0,0,0,0,0,0,0,0,4,6,0,10
2014,11,35,40,2,0,0,0,0,0,0,0,0,2,8,0,10
2015,2,35,40,2,1,0,1,0,0,0,0,0,2,6,0,10
2021,6,35,40,2,0,0,0,0,0,0,0,0,5,5,0,10
2012,1,35,40,2,0,0,1,1,0,0,0,0,4,4,0,10
2012,4,35,40,2,0,0,2,0,0,0,0,0,3,5,0,10
2015,3,35,40,2,0,0,0,0,0,0,0,0,4,6,0,10
2020,2,35,40,2,0,0,1,0,0,0,0,0,2,7,0,10
2016,8,35,40,2,0,0,1,0,0,0,0,0,6,3,0,10
2017,8,35,40,2,2,0,1,0,0,0,0,0,4,3,0,10
2019,12,35,40,2,0,0,0,0,0,0,0,0,7,3,0,10
2008,12,36,27,2,0,0,0,0,0,0,0,0,3,7,0,10
2024,1,36,27,2,0,0,0,4,0,0,0,0,4,2,0,10
2018,3,36,27,2,0,0,1,3,0,0,0,0,4,2,0,10
2012,5,36,27,2,0,0,0,2,0,0,0,0,6,2,0,10
2014,2,36,27,2,0,0,1,0,0,0,0,0,8,1,0,10
2023,12,36,27,2,0,1,0,5,0,0,0,0,3,1,0,10
2007,5,36,27,2,0,0,0,0,0,0,0,0,4,6,0,10
2017,6,36,27,2,0,0,0,3,0,0,0,0,4,3,0,10
2018,7,36,27,2,0,0,0,3,0,0,0,0,5,1,1,10
2023,6,36,27,2,0,1,2,1,0,0,0,0,5,1,0,10
2014,5,36,27,2,0,0,0,0,0,0,1,0,7,2,0,10
2007,12,36,27,2,0,2,0,0,0,0,0,0,4,4,0,10
2009,9,36,27,2,0,0,0,0,0,0,0,1,5,3,1,10
2009,1,37,17,1,0,0,0,0,0,0,0,0,5,5,0,10
2015,9,37,17,1,0,0,0,0,0,0,0,0,8,2,0,10
2008,5,37,17,1,0,1,2,0,1,0,0,0,1,5,0,10
2009,8,37,17,1,0,0,1,1,0,0,0,0,4,4,0,10
2014,3,37,17,1,0,0,0,1,0,0,0,0,7,2,0,10
2018,11,37,17,1,0,0,0,4,0,0,0,1,4,1,0,10
2007,2,37,17,1,0,0,1,0,0,0,0,0,3,6,0,10
2007,12,37,17,1,0,1,0,0,0,0,0,0,5,4,0,10
2019,11,38,16,1,0,0,0,1,0,0,0,0,6,3,0,10
2023,2,38,16,1,0,0,0,2,0,0,0,0,7,1,0,10
2014,12,38,16,1,0,0,0,1,0,0,0,0,6,3,0,10
2013,12,38,16,1,0,0,0,1,0,0,0,0,7,2,0,10
2017,3,38,16,1,0,0,0,1,0,0,0,0,3,6,0,10
2016,10,38,16,1,0,0,1,2,0,0,0,0,6,1,0,10
2021,1,38,16,1,0,0,0,4,0,0,0,0,4,2,0,10
2013,2,38,16,1,0,0,0,1,0,0,0,0,6,3,0,10
2009,1,38,16,1,0,0,1,0,0,0,0,0,2,7,0,10
2022,6,38,16,1,0,0,0,1,0,0,0,0,6,3,0,10
2013,3,38,16,1,0,0,0,0,0,0,0,0,6,4,0,10
2011,1,38,16,1,0,0,1,0,0,0,0,0,6,2,1,10
2019,3,38,16,1,0,0,0,1,0,0,0,0,8,0,1,10
2013,9,38,16,1,1,0,0,2,0,0,1,0,3,3,0,10
2009,12,38,16,1,0,0,2,0,0,0,1,0,4,3,0,10
2020,10,39,41,2,0,0,0,2,0,0,0,0,8,0,0,10
2011,4,39,41,2,0,0,0,1,0,0,0,0,7,2,0,10
2019,7,39,41,2,0,1,2,2,0,0,0,0,4,1,0,10
2016,4,39,41,2,0,0,1,1,0,0,0,1,7,0,0,10
2012,11,39,41,2,1,1,0,1,0,0,0,0,4,3,0,10
2019,12,39,41,2,0,0,2,1,0,0,0,0,6,1,0,10
2021,4,39,41,2,0,0,0,2,0,0,0,0,7,1,0,10
2016,2,39,41,2,0,0,0,1,0,0,0,0,6,3,0,10
2010,5,39,41,2,0,0,2,0,0,0,1,1,2,4,0,10
2008,6,39,41,2,0,0,1,0,0,0,0,0,5,4,0,10
2017,4,39,41,2,0,0,1,1,0,0,0,0,5,3,0,10
2018,10,39,41,2,0,0,0,0,0,0,0,0,8,2,0,10
2013,8,39,41,2,0,1,1,1,0,0,1,0,5,1,0,10
2008,7,4,5,1,0,0,1,0,0,0,0,0,6,3,0,10
2022,11,4,5,1,0,0,0,0,0,0,0,0,10,0,0,10
2011,11,40,9,2,0,0,0,1,0,0,1,0,5,3,0,10
2008,2,40,9,2,0,0,0,0,1,0,0,0,2,7,0,10
2024,2,40,9,2,0,0,0,4,0,0,0,0,6,0,0,10
2017,12,40,9,2,1,0,0,2,0,0,0,0,3,4,0,10
2018,9,40,9,2,0,0,0,0,0,0,0,0,6,4,0,10
2016,9,40,9,2,0,0,0,0,0,0,0,0,7,3,0,10
2010,3,40,9,2,0,0,0,0,0,0,0,0,5,5,0,10
2019,7,42,31,2,0,0,0,0,1,0,0,0,3,6,0,10
2007,8,44,3,1,0,0,1,0,1,0,0,0,3,5,0,10
2013,3,44,3,1,0,0,0,0,0,0,0,0,7,3,0,10
2016,11,44,3,1,0,0,1,0,0,0,0,0,7,1,1,10
2016,12,44,3,1,0,0,0,0,0,0,0,0,9,1,0,10
2015,12,44,3,1,0,0,0,1,0,0,0,0,3,5,1,10
2008,5,44,3,1,0,0,2,0,0,0,0,0,3,5,0,10
2009,3,44,3,1,0,0,7,0,0,0,0,0,0,3,0,10
2007,11,48,24,3,0,1,6,0,0,0,0,0,1,2,0,10
2011,8,48,24,3,0,0,5,0,1,1,0,0,0,3,0,10
2015,6,50,24,3,0,0,2,0,0,0,0,0,6,2,0,10
2008,6,50,24,3,0,0,0,0,0,0,0,0,1,9,0,10
2007,7,50,24,3,0,0,3,0,0,0,0,0,2,5,0,10
2015,4,50,24,3,0,0,0,0,0,0,1,0,7,2,0,10
2013,1,50,24,3,0,0,1,1,1,0,0,0,5,2,0,10
2019,7,50,24,3,0,0,0,0,0,0,0,0,8,2,0,10
2014,4,50,24,3,0,0,2,0,0,0,0,0,6,2,0,10
2022,3,50,24,3,0,1,0,1,0,0,0,0,5,3,0,10
2007,8,50,24,3,0,0,1,0,0,0,0,0,4,5,0,10
2008,11,50,24,3,0,0,1,0,0,0,0,0,0,9,0,10
2008,12,50,24,3,0,0,0,0,0,0,0,0,0,10,0,10
2015,10,52,20,3,1,0,1,4,0,0,0,0,0,4,0,10
2008,5,52,20,3,0,0,0,0,0,0,0,0,1,9,0,10
2008,3,52,20,3,0,0,0,0,0,0,0,0,5,5,0,10
2008,1,52,20,3,0,0,0,0,0,0,0,0,4,6,0,10
2016,1,52,20,3,0,0,1,0,0,0,0,0,4,5,0,10
2017,2,52,20,3,0,1,0,1,0,0,0,0,5,3,0,10
2017,10,52,20,3,0,0,0,0,0,0,0,0,4,6,0,10
2008,4,52,20,3,0,0,0,0,0,0,0,0,3,7,0,10
2018,4,52,20,3,0,0,0,0,0,0,0,0,3,7,0,10
2014,7,52,20,3,0,0,0,0,0,0,0,3,2,5,0,10
2017,5,52,20,3,0,0,4,0,0,0,0,0,2,4,0,10
2015,11,52,20,3,0,0,0,0,0,0,0,0,3,7,0,10
2016,6,52,20,3,0,0,0,0,0,0,0,0,7,3,0,10
2017,3,53,20,3,0,0,0,0,0,0,0,0,8,2,0,10
2018,2,53,20,3,0,0,0,0,0,0,0,0,7,3,0,10
2016,7,53,20,3,0,0,0,0,0,0,0,0,4,6,0,10
2009,1,53,20,3,0,1,0,0,0,0,0,0,4,5,0,10
2021,9,53,20,3,0,0,1,0,0,0,0,0,9,0,0,10
2017,8,53,20,3,0,0,0,0,0,0,0,0,7,3,0,10
2016,12,53,20,3,0,0,0,0,0,0,0,0,7,2,1,10
2007,11,53,20,3,0,0,1,1,0,0,0,0,2,6,0,10
2017,6,53,20,3,0,0,0,0,0,0,0,0,4,6,0,10
2015,10,53,20,3,0,1,1,0,0,0,0,0,5,3,0,10
2017,10,53,20,3,0,0,1,0,0,0,0,0,6,2,1,10
2012,6,53,20,3,0,0,2,0,0,0,0,0,3,5,0,10
2017,11,53,20,3,0,1,1,0,0,0,0,0,3,5,0,10
2012,9,54,39,3,0,0,1,0,0,0,0,0,5,3,1,10
2023,8,54,39,3,0,0,0,0,0,0,0,0,9,1,0,10
2010,12,54,39,3,0,0,0,0,0,0,0,0,5,5,0,10
2023,3,54,39,3,0,0,0,1,0,0,0,0,9,0,0,10
2011,2,54,39,3,0,0,1,0,0,0,0,0,8,1,0,10
2022,11,54,39,3,0,0,0,0,0,0,0,0,7,3,0,10
2023,9,54,39,3,0,0,0,0,1,0,0,0,4,5,0,10
2008,12,54,39,3,0,0,0,0,0,0,0,0,0,10,0,10
2012,5,54,39,3,0,0,1,0,0,0,0,0,4,5,0,10
2020,6,54,39,3,0,0,0,0,1,0,0,0,4,5,0,10
2020,8,54,39,3,0,0,0,0,0,0,0,0,7,3,0,10
2016,10,55,24,3,0,0,0,3,0,0,0,0,6,1,0,10
2017,9,55,24,3,0,0,1,1,0,0,0,0,5,3,0,10
2024,6,55,24,3,0,0,0,1,0,0,0,0,9,0,0,10
2019,2,55,24,3,0,0,1,0,0,0,0,0,6,3,0,10
2017,8,55,24,3,0,0,0,1,0,0,0,0,6,3,0,10
2018,6,55,24,3,0,0,0,1,1,0,1,0,4,3,0,10
2018,2,55,24,3,0,0,0,0,0,0,0,0,8,2,0,10
2023,6,55,24,3,0,0,1,1,0,0,0,0,7,1,0,10
2012,12,56,20,3,0,0,0,0,0,0,0,0,4,6,0,10
2007,11,56,20,3,0,0,3,0,0,0,0,0,3,4,0,10
2008,8,56,20,3,0,0,1,0,0,0,0,0,2,7,0,10
2022,3,56,20,3,0,0,0,0,0,0,0,0,7,3,0,10
2011,2,56,20,3,0,0,0,0,0,0,0,0,3,7,0,10
2023,8,56,20,3,1,0,1,0,0,0,0,0,7,1,0,10
2023,12,56,20,3,0,0,0,3,0,0,0,0,3,4,0,10
2019,1,56,20,3,0,0,0,0,0,0,0,0,5,5,0,10
2012,7,56,20,3,0,0,0,0,0,0,0,0,6,4,0,10
2014,12,56,20,3,0,0,0,0,0,0,0,0,6,4,0,10
2015,9,56,20,3,0,0,0,0,0,0,0,0,4,6,0,10
2024,7,56,20,3,0,0,0,6,0,0,0,0,3,1,0,10
2011,8,56,20,3,1,0,1,0,0,0,0,0,3,5,0,10
2008,3,56,20,3,1,0,0,0,0,0,0,0,3,6,0,10
2009,9,56,20,3,0,0,0,0,0,0,0,0,8,2,0,10
2011,10,56,20,3,0,0,1,0,0,0,0,0,4,5,0,10
2008,6,56,20,3,0,1,2,0,0,0,0,0,3,4,0,10
2022,5,56,20,3,0,0,0,0,0,0,0,0,7,3,0,10
2021,9,56,20,3,0,0,0,0,0,0,0,0,9,1,0,10
